logt,num,r,r-i
8.75,65,0.17300000000000001,0.39399999999999996
8.75,66,0.305,0.41200000000000003
8.75,67,0.441,0.43799999999999994
8.75,68,0.452,0.445
8.75,69,0.35200000000000004,0.46799999999999997
8.75,70,0.223,0.48
8.75,71,0.07200000000000001,0.491
8.75,72,-0.099,0.501
8.75,73,-0.23600000000000002,0.51
8.75,74,-0.39799999999999996,0.523
8.75,75,-0.569,0.534
8.75,76,-0.7,0.5429999999999999
8.75,77,-0.843,0.5529999999999999
8.75,78,-0.98,0.563
8.75,79,-1.109,0.573
8.75,80,-1.234,0.586
8.75,81,-1.355,0.599
8.75,82,-1.4709999999999999,0.614
8.75,83,-1.507,0.619
8.75,84,-2.016,0.6409999999999999
8.75,85,-2.175,0.662
8.75,86,-2.289,0.685
8.75,87,-2.437,0.71
8.75,88,-2.524,0.728
8.75,89,-2.594,0.742
8.75,90,-2.6689999999999996,0.757
8.75,91,-2.733,0.785
8.75,92,-2.81,0.8270000000000001
8.75,93,-2.897,0.87
8.75,94,-2.9989999999999997,0.93
8.75,95,-3.031,1.036
8.75,96,-2.989,1.165
8.75,97,-2.925,1.3
8.75,98,-2.8810000000000002,1.38
8.75,99,-2.852,1.446
8.75,100,-2.8360000000000003,1.472
8.75,101,-2.8080000000000003,1.499
8.75,102,-2.779,1.527
8.75,103,-2.7510000000000003,1.554
8.75,104,-2.7230000000000003,1.581
8.75,105,-2.695,1.608
8.75,106,-2.667,1.635
8.75,107,-2.639,1.662
8.75,108,-2.616,1.6840000000000002
8.75,109,-2.588,1.7109999999999999
8.75,110,-2.559,1.739
8.75,111,-2.531,1.766
8.75,112,-2.502,1.794
8.75,113,-2.474,1.821
8.75,114,-2.445,1.849
8.75,115,-2.417,1.876
8.75,116,-2.378,1.913
8.75,117,-2.3280000000000003,1.9609999999999999
8.75,118,-2.301,1.9869999999999999
8.75,119,-2.275,2.012
8.75,120,-2.247,2.037
8.75,121,-2.213,2.064
8.75,122,-2.1790000000000003,2.0909999999999997
8.75,123,-2.146,2.116
8.75,124,-2.112,2.1430000000000002
8.75,125,-2.0780000000000003,2.17
8.75,126,-2.044,2.1959999999999997
8.75,127,-2.01,2.2230000000000003
8.75,128,-1.976,2.25
8.75,129,-1.942,2.276
8.75,130,-1.9080000000000001,2.303
8.75,131,-1.874,2.33
8.8,0,12.275,1.587
8.8,1,11.312999999999999,1.3880000000000001
8.8,2,10.707,1.287
8.8,3,10.238,1.218
8.8,4,9.832,1.158
8.8,5,9.419,1.1159999999999999
8.8,6,9.169,1.061
8.8,7,9.015,1.025
8.8,8,8.582,0.91
8.8,9,8.158999999999999,0.8190000000000001
8.8,10,7.757999999999999,0.741
8.8,11,6.9479999999999995,0.612
8.8,12,6.135,0.508
8.8,13,5.425,0.429
8.8,14,4.848,0.377
8.8,15,4.822,0.374
8.8,16,4.619,0.358
8.8,17,4.283,0.33299999999999996
8.8,18,4.249,0.331
8.8,19,3.873,0.304
8.8,20,3.792,0.298
8.8,21,3.542,0.27699999999999997
8.8,22,3.366,0.264
8.8,23,2.991,0.23
8.8,24,2.7089999999999996,0.19899999999999998
8.8,25,2.66,0.19399999999999998
8.8,26,2.355,0.155
8.8,27,2.1390000000000002,0.128
8.8,28,2.081,0.122
8.8,29,1.819,0.095
8.8,30,1.778,0.092
8.8,31,1.57,0.077
8.8,32,1.479,0.07200000000000001
8.8,33,1.446,0.069
8.8,34,1.321,0.066
8.8,35,1.244,0.063
8.8,36,1.044,0.057999999999999996
8.8,37,0.871,0.061
8.8,38,0.81,0.064
8.8,39,0.71,0.068
8.8,40,0.5670000000000001,0.077
8.8,41,0.442,0.092
8.8,42,0.332,0.11199999999999999
8.8,43,0.27899999999999997,0.121
8.8,44,0.226,0.128
8.8,45,0.185,0.129
8.8,46,0.152,0.12300000000000001
8.8,47,0.115,0.10800000000000001
8.8,48,0.064,0.073
8.8,49,0.02,0.044000000000000004
8.8,50,-0.027999999999999997,0.021
8.8,51,0.001,0.024
8.8,52,0.059000000000000004,0.039
8.8,53,0.042,0.065
8.8,54,-0.040999999999999995,0.094
8.8,55,-0.102,0.132
8.8,56,-0.11699999999999999,0.163
8.8,57,-0.12,0.198
8.8,58,-0.106,0.237
8.8,59,-0.052000000000000005,0.29100000000000004
8.8,60,0.023,0.325
8.8,61,0.138,0.355
8.8,62,0.307,0.386
8.8,63,0.5,0.41200000000000003
8.8,64,0.637,0.444
8.8,65,0.515,0.46799999999999997
8.8,66,0.369,0.48100000000000004
8.8,67,0.247,0.488
8.8,68,0.12300000000000001,0.495
8.8,69,-0.005,0.503
8.8,70,-0.161,0.513
8.8,71,-0.293,0.522
8.8,72,-0.433,0.5329999999999999
8.8,73,-0.56,0.541
8.8,74,-0.679,0.5489999999999999
8.8,75,-0.799,0.5579999999999999
8.8,76,-0.904,0.565
8.8,77,-1.013,0.573
8.8,78,-1.1159999999999999,0.584
8.8,79,-1.219,0.594
8.8,80,-1.328,0.608
8.8,81,-1.415,0.62
8.8,82,-1.859,0.633
8.8,83,-2.019,0.6509999999999999
8.8,84,-2.131,0.6729999999999999
8.8,85,-2.283,0.6970000000000001
8.8,86,-2.3819999999999997,0.715
8.8,87,-2.464,0.732
8.8,88,-2.551,0.7490000000000001
8.8,89,-2.634,0.773
8.8,90,-2.7089999999999996,0.816
8.8,91,-2.7939999999999996,0.858
8.8,92,-2.888,0.912
8.8,93,-2.9789999999999996,0.9670000000000001
8.8,94,-2.952,1.082
8.8,95,-2.8819999999999997,1.218
8.8,96,-2.825,1.3159999999999998
8.8,97,-2.8,1.381
8.8,98,-2.786,1.4069999999999998
8.8,99,-2.773,1.433
8.8,100,-2.759,1.46
8.8,101,-2.733,1.4880000000000002
8.8,102,-2.7039999999999997,1.516
8.8,103,-2.675,1.544
8.8,104,-2.645,1.5730000000000002
8.8,105,-2.616,1.601
8.8,106,-2.592,1.624
8.8,107,-2.562,1.653
8.8,108,-2.532,1.682
8.8,109,-2.503,1.71
8.8,110,-2.4730000000000003,1.739
8.8,111,-2.443,1.768
8.8,112,-2.414,1.796
8.8,113,-2.384,1.825
8.8,114,-2.349,1.858
8.8,115,-2.3040000000000003,1.901
8.8,116,-2.275,1.929
8.8,117,-2.247,1.956
8.8,118,-2.218,1.984
8.8,119,-2.19,2.01
8.8,120,-2.16,2.0380000000000003
8.8,121,-2.123,2.0669999999999997
8.8,122,-2.0869999999999997,2.095
8.8,123,-2.05,2.124
8.8,124,-2.0140000000000002,2.1519999999999997
8.8,125,-1.9769999999999999,2.181
8.8,126,-1.94,2.211
8.8,127,-1.9040000000000001,2.239
8.8,128,-1.867,2.2680000000000002
8.8,129,-1.831,2.296
8.8,130,-1.794,2.325
8.85,0,12.275,1.587
8.85,1,11.312000000000001,1.3869999999999998
8.85,2,10.706,1.287
8.85,3,10.237,1.218
8.85,4,9.831,1.158
8.85,5,9.417,1.1159999999999999
8.85,6,9.212,1.072
8.85,7,9.014,1.024
8.85,8,8.581,0.91
8.85,9,8.158,0.818
8.85,10,7.757000000000001,0.741
8.85,11,6.946000000000001,0.612
8.85,12,6.131,0.507
8.85,13,5.42,0.428
8.85,14,4.955,0.386
8.85,15,4.816,0.374
8.85,16,4.7139999999999995,0.366
8.85,17,4.275,0.332
8.85,18,3.9389999999999996,0.308
8.85,19,3.782,0.297
8.85,20,3.596,0.282
8.85,21,3.3960000000000004,0.267
8.85,22,3.3539999999999996,0.264
8.85,23,2.99,0.231
8.85,24,2.977,0.23
8.85,25,2.929,0.225
8.85,26,2.641,0.196
8.85,27,2.334,0.159
8.85,28,2.289,0.153
8.85,29,2.053,0.128
8.85,30,1.921,0.115
8.85,31,1.781,0.10400000000000001
8.85,32,1.6340000000000001,0.094
8.85,33,1.5190000000000001,0.08800000000000001
8.85,34,1.39,0.083
8.85,35,1.39,0.083
8.85,36,1.2570000000000001,0.081
8.85,37,1.187,0.081
8.85,38,1.014,0.083
8.85,39,0.861,0.08900000000000001
8.85,40,0.73,0.10300000000000001
8.85,41,0.7120000000000001,0.105
8.85,42,0.608,0.12
8.85,43,0.5,0.139
8.85,44,0.45299999999999996,0.149
8.85,45,0.40399999999999997,0.158
8.85,46,0.364,0.158
8.85,47,0.32899999999999996,0.153
8.85,48,0.284,0.135
8.85,49,0.226,0.098
8.85,50,0.17600000000000002,0.067
8.85,51,0.113,0.037000000000000005
8.85,52,0.14300000000000002,0.040999999999999995
8.85,53,0.212,0.06
8.85,54,0.198,0.08800000000000001
8.85,55,0.12300000000000001,0.12
8.85,56,0.076,0.16
8.85,57,0.063,0.19
8.85,58,0.067,0.22399999999999998
8.85,59,0.08800000000000001,0.258
8.85,60,0.14800000000000002,0.303
8.85,61,0.22899999999999998,0.33299999999999996
8.85,62,0.34600000000000003,0.361
8.85,63,0.511,0.389
8.85,64,0.69,0.413
8.85,65,0.812,0.442
8.85,66,0.6940000000000001,0.466
8.85,67,0.547,0.478
8.85,68,0.42100000000000004,0.48700000000000004
8.85,69,0.29,0.493
8.85,70,0.155,0.502
8.85,71,-0.011000000000000001,0.512
8.85,72,-0.152,0.521
8.85,73,-0.3,0.531
8.85,74,-0.436,0.541
8.85,75,-0.562,0.5489999999999999
8.85,76,-0.693,0.5579999999999999
8.85,77,-0.8079999999999999,0.565
8.85,78,-0.925,0.575
8.85,79,-1.034,0.5870000000000001
8.85,80,-1.147,0.598
8.85,81,-1.262,0.612
8.85,82,-1.35,0.622
8.85,83,-1.702,0.625
8.85,84,-1.858,0.642
8.85,85,-1.974,0.6609999999999999
8.85,86,-2.129,0.684
8.85,87,-2.239,0.7040000000000001
8.85,88,-2.334,0.722
8.85,89,-2.4330000000000003,0.74
8.85,90,-2.5340000000000003,0.762
8.85,91,-2.6069999999999998,0.807
8.85,92,-2.6910000000000003,0.846
8.85,93,-2.7769999999999997,0.893
8.85,94,-2.8689999999999998,0.9359999999999999
8.85,95,-2.9139999999999997,1.001
8.85,96,-2.838,1.136
8.85,97,-2.7689999999999997,1.252
8.85,98,-2.747,1.3159999999999998
8.85,99,-2.733,1.344
8.85,100,-2.719,1.371
8.85,101,-2.705,1.3980000000000001
8.85,102,-2.6910000000000003,1.426
8.85,103,-2.677,1.453
8.85,104,-2.654,1.482
8.85,105,-2.623,1.5119999999999998
8.85,106,-2.592,1.5419999999999998
8.85,107,-2.568,1.565
8.85,108,-2.537,1.595
8.85,109,-2.506,1.625
8.85,110,-2.475,1.6540000000000001
8.85,111,-2.444,1.6840000000000002
8.85,112,-2.4130000000000003,1.714
8.85,113,-2.3819999999999997,1.744
8.85,114,-2.351,1.774
8.85,115,-2.319,1.804
8.85,116,-2.28,1.841
8.85,117,-2.249,1.871
8.85,118,-2.219,1.9
8.85,119,-2.188,1.93
8.85,120,-2.158,1.959
8.85,121,-2.127,1.9880000000000002
8.85,122,-2.097,2.017
8.85,123,-2.062,2.0469999999999997
8.85,124,-2.023,2.0780000000000003
8.85,125,-1.983,2.109
8.85,126,-1.944,2.14
8.85,127,-1.905,2.17
8.85,128,-1.865,2.202
8.85,129,-1.8259999999999998,2.2319999999999998
8.85,130,-1.787,2.263
8.85,131,-1.7469999999999999,2.294
8.85,132,-1.7080000000000002,2.325
8.9,0,12.274000000000001,1.587
8.9,1,11.312000000000001,1.3880000000000001
8.9,2,10.705,1.287
8.9,3,10.236,1.218
8.9,4,9.83,1.158
8.9,5,9.416,1.117
8.9,6,9.254,1.082
8.9,7,9.013,1.024
8.9,8,8.58,0.91
8.9,9,8.157,0.818
8.9,10,7.756,0.741
8.9,11,6.944,0.612
8.9,12,6.127000000000001,0.507
8.9,13,5.415,0.428
8.9,14,5.062,0.396
8.9,15,4.809,0.373
8.9,16,4.809,0.373
8.9,17,4.266,0.332
8.9,18,4.006,0.313
8.9,19,3.799,0.298
8.9,20,3.7710000000000004,0.29600000000000004
8.9,21,3.6489999999999996,0.287
8.9,22,3.445,0.271
8.9,23,3.34,0.263
8.9,24,3.22,0.253
8.9,25,3.0989999999999998,0.242
8.9,26,2.96,0.231
8.9,27,2.62,0.19699999999999998
8.9,28,2.447,0.177
8.9,29,2.309,0.163
8.9,30,2.073,0.14
8.9,31,2.021,0.136
8.9,32,1.785,0.11800000000000001
8.9,33,1.7409999999999999,0.11599999999999999
8.9,34,1.545,0.106
8.9,35,1.463,0.10400000000000001
8.9,36,1.335,0.102
8.9,37,1.3259999999999998,0.10300000000000001
8.9,38,1.187,0.106
8.9,39,1.163,0.106
8.9,40,1.016,0.115
8.9,41,0.8859999999999999,0.128
8.9,42,0.774,0.146
8.9,43,0.6779999999999999,0.16699999999999998
8.9,44,0.634,0.18
8.9,45,0.628,0.18100000000000002
8.9,46,0.584,0.187
8.9,47,0.545,0.188
8.9,48,0.509,0.182
8.9,49,0.46399999999999997,0.16399999999999998
8.9,50,0.39299999999999996,0.124
8.9,51,0.33399999999999996,0.091
8.9,52,0.263,0.059000000000000004
8.9,53,0.29600000000000004,0.063
8.9,54,0.369,0.083
8.9,55,0.36200000000000004,0.114
8.9,56,0.293,0.147
8.9,57,0.254,0.18600000000000003
8.9,58,0.247,0.21600000000000003
8.9,59,0.256,0.248
8.9,60,0.281,0.27899999999999997
8.9,61,0.349,0.315
8.9,62,0.434,0.341
8.9,63,0.5529999999999999,0.366
8.9,64,0.715,0.391
8.9,65,0.8809999999999999,0.414
8.9,66,0.988,0.441
8.9,67,0.873,0.46399999999999997
8.9,68,0.726,0.47700000000000004
8.9,69,0.595,0.485
8.9,70,0.45799999999999996,0.493
8.9,71,0.314,0.5
8.9,72,0.138,0.51
8.9,73,-0.011000000000000001,0.519
8.9,74,-0.16699999999999998,0.53
8.9,75,-0.312,0.54
8.9,76,-0.445,0.5489999999999999
8.9,77,-0.5870000000000001,0.5579999999999999
8.9,78,-0.711,0.5670000000000001
8.9,79,-0.8370000000000001,0.5770000000000001
8.9,80,-0.9520000000000001,0.59
8.9,81,-1.075,0.601
8.9,82,-1.197,0.615
8.9,83,-1.284,0.625
8.9,84,-1.6969999999999998,0.634
8.9,85,-1.8159999999999998,0.649
8.9,86,-1.975,0.67
8.9,87,-2.097,0.691
8.9,88,-2.204,0.711
8.9,89,-2.316,0.731
8.9,90,-2.427,0.7559999999999999
8.9,91,-2.506,0.7959999999999999
8.9,92,-2.588,0.8340000000000001
8.9,93,-2.667,0.8740000000000001
8.9,94,-2.7489999999999997,0.9109999999999999
8.9,95,-2.838,0.9440000000000001
8.9,96,-2.793,1.055
8.9,97,-2.7119999999999997,1.188
8.9,98,-2.693,1.253
8.9,99,-2.679,1.281
8.9,100,-2.665,1.3090000000000002
8.9,101,-2.65,1.338
8.9,102,-2.636,1.3659999999999999
8.9,103,-2.6210000000000004,1.395
8.9,104,-2.6069999999999998,1.422
8.9,105,-2.592,1.4509999999999998
8.9,106,-2.569,1.4809999999999999
8.9,107,-2.543,1.506
8.9,108,-2.511,1.537
8.9,109,-2.479,1.568
8.9,110,-2.447,1.599
8.9,111,-2.414,1.631
8.9,112,-2.3819999999999997,1.661
8.9,113,-2.35,1.692
8.9,114,-2.318,1.723
8.9,115,-2.289,1.75
8.9,116,-2.256,1.7819999999999998
8.9,117,-2.2230000000000003,1.814
8.9,118,-2.191,1.844
8.9,119,-2.158,1.876
8.9,120,-2.126,1.9069999999999998
8.9,121,-2.093,1.9380000000000002
8.9,122,-2.06,1.97
8.9,123,-2.028,2.001
8.9,124,-1.995,2.032
8.9,125,-1.953,2.065
8.9,126,-1.911,2.0980000000000003
8.9,127,-1.869,2.131
8.9,128,-1.827,2.164
8.9,129,-1.785,2.197
8.9,130,-1.743,2.23
8.9,131,-1.7009999999999998,2.263
8.9,132,-1.659,2.295
8.9,133,-1.6159999999999999,2.329
8.95,0,12.274000000000001,1.587
8.95,1,11.311,1.3869999999999998
8.95,2,10.704,1.287
8.95,3,10.234,1.217
8.95,4,9.829,1.159
8.95,5,9.414,1.117
8.95,6,9.296,1.092
8.95,7,9.013,1.025
8.95,8,8.579,0.91
8.95,9,8.156,0.818
8.95,10,7.754,0.74
8.95,11,6.942,0.612
8.95,12,6.122999999999999,0.506
8.95,13,5.4079999999999995,0.426
8.95,14,5.169,0.405
8.95,15,4.802,0.373
8.95,16,4.354,0.33899999999999997
8.95,17,4.256,0.332
8.95,18,4.073,0.318
8.95,19,3.863,0.303
8.95,20,3.759,0.29600000000000004
8.95,21,3.7030000000000003,0.292
8.95,22,3.495,0.276
8.95,23,3.359,0.266
8.95,24,3.326,0.263
8.95,25,3.324,0.262
8.95,26,2.9410000000000003,0.23199999999999998
8.95,27,2.641,0.204
8.95,28,2.597,0.2
8.95,29,2.282,0.16899999999999998
8.95,30,2.226,0.16399999999999998
8.95,31,1.983,0.146
8.95,32,1.935,0.14300000000000002
8.95,33,1.703,0.132
8.95,34,1.693,0.132
8.95,35,1.5,0.128
8.95,36,1.403,0.128
8.95,37,1.32,0.13
8.95,38,1.258,0.134
8.95,39,1.1740000000000002,0.14
8.95,40,1.114,0.147
8.95,41,1.047,0.154
8.95,42,0.94,0.172
8.95,43,0.848,0.19399999999999998
8.95,44,0.8059999999999999,0.204
8.95,45,0.7609999999999999,0.21100000000000002
8.95,46,0.723,0.213
8.95,47,0.688,0.20800000000000002
8.95,48,0.639,0.192
8.95,49,0.561,0.151
8.95,50,0.494,0.11699999999999999
8.95,51,0.41200000000000003,0.08199999999999999
8.95,52,0.446,0.086
8.95,53,0.527,0.11
8.95,54,0.516,0.14300000000000002
8.95,55,0.457,0.18
8.95,56,0.43200000000000005,0.21
8.95,57,0.429,0.244
8.95,58,0.462,0.287
8.95,59,0.526,0.318
8.95,60,0.636,0.349
8.95,61,0.754,0.371
8.95,62,0.909,0.39399999999999996
8.95,63,1.0590000000000002,0.415
8.95,64,1.1540000000000001,0.44
8.95,65,1.045,0.46299999999999997
8.95,66,0.8809999999999999,0.47600000000000003
8.95,67,0.7140000000000001,0.486
8.95,68,0.569,0.493
8.95,69,0.41600000000000004,0.501
8.95,70,0.252,0.51
8.95,71,0.102,0.519
8.95,72,-0.026000000000000002,0.528
8.95,73,-0.156,0.537
8.95,74,-0.293,0.546
8.95,75,-0.425,0.5539999999999999
8.95,76,-0.564,0.564
8.95,77,-0.69,0.573
8.95,78,-0.805,0.586
8.95,79,-0.93,0.597
8.95,80,-1.053,0.61
8.95,81,-1.168,0.622
8.95,82,-1.197,0.625
8.95,83,-1.669,0.6409999999999999
8.95,84,-1.7790000000000001,0.657
8.95,85,-1.893,0.674
8.95,86,-1.9969999999999999,0.691
8.95,87,-2.1109999999999998,0.7090000000000001
8.95,88,-2.2230000000000003,0.732
8.95,89,-2.34,0.757
8.95,90,-2.439,0.8029999999999999
8.95,91,-2.531,0.847
8.95,92,-2.5989999999999998,0.879
8.95,93,-2.702,0.922
8.95,94,-2.761,0.978
8.95,95,-2.6519999999999997,1.177
8.95,96,-2.627,1.215
8.95,97,-2.612,1.244
8.95,98,-2.5980000000000003,1.272
8.95,99,-2.5839999999999996,1.3
8.95,100,-2.572,1.324
8.95,101,-2.5580000000000003,1.3519999999999999
8.95,102,-2.543,1.381
8.95,103,-2.528,1.41
8.95,104,-2.513,1.439
8.95,105,-2.497,1.4680000000000002
8.95,106,-2.464,1.5
8.95,107,-2.431,1.5319999999999998
8.95,108,-2.405,1.557
8.95,109,-2.372,1.589
8.95,110,-2.339,1.621
8.95,111,-2.306,1.653
8.95,112,-2.275,1.682
8.95,113,-2.253,1.703
8.95,114,-2.235,1.72
8.95,115,-2.22,1.735
8.95,116,-2.205,1.749
8.95,117,-2.178,1.774
8.95,118,-2.147,1.804
8.95,119,-2.117,1.8330000000000002
8.95,120,-2.086,1.8630000000000002
8.95,121,-2.056,1.891
8.95,122,-2.025,1.921
8.95,123,-1.995,1.95
8.95,124,-1.964,1.98
8.95,125,-1.933,2.009
8.95,126,-1.901,2.039
8.95,127,-1.8619999999999999,2.069
8.95,128,-1.8230000000000002,2.1
8.95,129,-1.7830000000000001,2.131
8.95,130,-1.744,2.162
8.95,131,-1.704,2.193
8.95,132,-1.665,2.224
8.95,133,-1.625,2.255
8.95,134,-1.5859999999999999,2.285
8.95,135,-1.546,2.3169999999999997
8.95,136,-1.507,2.347
9.0,0,12.274000000000001,1.587
9.0,1,11.311,1.3880000000000001
9.0,2,10.703,1.287
9.0,3,10.232999999999999,1.218
9.0,4,9.827,1.158
9.0,5,9.411,1.117
9.0,6,9.338,1.102
9.0,7,9.012,1.024
9.0,8,8.578,0.909
9.0,9,8.155,0.818
9.0,10,7.752999999999999,0.741
9.0,11,6.939,0.612
9.0,12,6.117999999999999,0.506
9.0,13,5.468999999999999,0.433
9.0,14,5.402,0.42700000000000005
9.0,15,5.276,0.415
9.0,16,4.794,0.373
9.0,17,4.447,0.34600000000000003
9.0,18,4.245,0.331
9.0,19,4.14,0.324
9.0,20,3.927,0.308
9.0,21,3.7739999999999996,0.297
9.0,22,3.745,0.295
9.0,23,3.5439999999999996,0.281
9.0,24,3.404,0.27
9.0,25,3.37,0.267
9.0,26,3.306,0.262
9.0,27,2.9189999999999996,0.23199999999999998
9.0,28,2.861,0.22699999999999998
9.0,29,2.571,0.203
9.0,30,2.383,0.18600000000000003
9.0,31,2.25,0.177
9.0,32,2.092,0.166
9.0,33,1.942,0.16
9.0,34,1.855,0.156
9.0,35,1.66,0.154
9.0,36,1.639,0.153
9.0,37,1.4880000000000002,0.156
9.0,38,1.34,0.16399999999999998
9.0,39,1.339,0.16399999999999998
9.0,40,1.334,0.16399999999999998
9.0,41,1.213,0.179
9.0,42,1.194,0.182
9.0,43,1.11,0.19699999999999998
9.0,44,1.055,0.21
9.0,45,1.02,0.21899999999999997
9.0,46,0.9790000000000001,0.22699999999999998
9.0,47,0.9359999999999999,0.23399999999999999
9.0,48,0.898,0.235
9.0,49,0.863,0.231
9.0,50,0.813,0.21600000000000003
9.0,51,0.728,0.17800000000000002
9.0,52,0.652,0.142
9.0,53,0.563,0.106
9.0,54,0.602,0.11199999999999999
9.0,55,0.6809999999999999,0.134
9.0,56,0.6809999999999999,0.17
9.0,57,0.626,0.203
9.0,58,0.604,0.23
9.0,59,0.605,0.261
9.0,60,0.644,0.299
9.0,61,0.71,0.327
9.0,62,0.823,0.354
9.0,63,0.941,0.375
9.0,64,1.091,0.397
9.0,65,1.226,0.41600000000000004
9.0,66,1.31,0.44
9.0,67,1.209,0.461
9.0,68,1.047,0.474
9.0,69,0.8809999999999999,0.484
9.0,70,0.737,0.49200000000000005
9.0,71,0.581,0.499
9.0,72,0.414,0.508
9.0,73,0.259,0.516
9.0,74,0.129,0.525
9.0,75,-0.003,0.534
9.0,76,-0.14400000000000002,0.5429999999999999
9.0,77,-0.276,0.552
9.0,78,-0.418,0.561
9.0,79,-0.546,0.57
9.0,80,-0.67,0.581
9.0,81,-0.7959999999999999,0.594
9.0,82,-0.924,0.606
9.0,83,-1.043,0.618
9.0,84,-1.067,0.62
9.0,85,-1.449,0.625
9.0,86,-1.598,0.6409999999999999
9.0,87,-1.709,0.6609999999999999
9.0,88,-1.8330000000000002,0.6809999999999999
9.0,89,-1.939,0.6990000000000001
9.0,90,-2.062,0.715
9.0,91,-2.169,0.7390000000000001
9.0,92,-2.281,0.763
9.0,93,-2.3680000000000003,0.8079999999999999
9.0,94,-2.454,0.85
9.0,95,-2.528,0.884
9.0,96,-2.623,0.9229999999999999
9.0,97,-2.6860000000000004,0.973
9.0,98,-2.6010000000000004,1.136
9.0,99,-2.559,1.18
9.0,100,-2.545,1.208
9.0,101,-2.531,1.236
9.0,102,-2.517,1.264
9.0,103,-2.505,1.287
9.0,104,-2.491,1.315
9.0,105,-2.476,1.345
9.0,106,-2.4619999999999997,1.3730000000000002
9.0,107,-2.447,1.402
9.0,108,-2.432,1.431
9.0,109,-2.417,1.46
9.0,110,-2.3890000000000002,1.4909999999999999
9.0,111,-2.363,1.516
9.0,112,-2.331,1.547
9.0,113,-2.298,1.578
9.0,114,-2.266,1.609
9.0,115,-2.234,1.64
9.0,116,-2.207,1.666
9.0,117,-2.182,1.69
9.0,118,-2.1590000000000003,1.712
9.0,119,-2.136,1.734
9.0,120,-2.1069999999999998,1.76
9.0,121,-2.076,1.79
9.0,122,-2.044,1.82
9.0,123,-2.013,1.85
9.0,124,-1.9809999999999999,1.881
9.0,125,-1.95,1.911
9.0,126,-1.9180000000000001,1.9409999999999998
9.0,127,-1.8869999999999998,1.9709999999999999
9.0,128,-1.855,2.002
9.0,129,-1.8230000000000002,2.032
9.0,130,-1.7830000000000001,2.064
9.0,131,-1.742,2.096
9.0,132,-1.702,2.127
9.0,133,-1.661,2.1590000000000003
9.0,134,-1.62,2.191
9.0,135,-1.579,2.224
9.0,136,-1.5390000000000001,2.255
9.0,137,-1.4980000000000002,2.287
9.0,138,-1.4569999999999999,2.319
9.0,139,-1.416,2.351
9.05,0,12.273,1.5859999999999999
9.05,1,11.31,1.3869999999999998
9.05,2,10.702,1.287
9.05,3,10.231,1.217
9.05,4,9.826,1.159
9.05,5,9.408999999999999,1.1179999999999999
9.05,6,9.38,1.111
9.05,7,9.011000000000001,1.024
9.05,8,8.577,0.91
9.05,9,8.152999999999999,0.818
9.05,10,7.751,0.74
9.05,11,6.936,0.612
9.05,12,6.112,0.505
9.05,13,5.608,0.447
9.05,14,5.394,0.425
9.05,15,5.385,0.424
9.05,16,4.785,0.37200000000000005
9.05,17,4.54,0.353
9.05,18,4.232,0.33
9.05,19,4.207,0.32899999999999996
9.05,20,3.991,0.313
9.05,21,3.835,0.302
9.05,22,3.728,0.295
9.05,23,3.593,0.285
9.05,24,3.449,0.275
9.05,25,3.4139999999999997,0.272
9.05,26,3.286,0.263
9.05,27,3.145,0.252
9.05,28,2.895,0.23399999999999999
9.05,29,2.57,0.21
9.05,30,2.543,0.20800000000000002
9.05,31,2.54,0.207
9.05,32,2.249,0.18899999999999997
9.05,33,2.214,0.187
9.05,34,2.0140000000000002,0.179
9.05,35,1.896,0.177
9.05,36,1.817,0.177
9.05,37,1.653,0.18100000000000002
9.05,38,1.585,0.185
9.05,39,1.508,0.18899999999999997
9.05,40,1.385,0.20199999999999999
9.05,41,1.286,0.21899999999999997
9.05,42,1.2790000000000001,0.22
9.05,43,1.194,0.239
9.05,44,1.156,0.247
9.05,45,1.148,0.248
9.05,46,1.1159999999999999,0.253
9.05,47,1.0759999999999998,0.254
9.05,48,1.042,0.251
9.05,49,0.9890000000000001,0.239
9.05,50,0.9,0.204
9.05,51,0.82,0.17
9.05,52,0.7190000000000001,0.131
9.05,53,0.76,0.13699999999999998
9.05,54,0.848,0.163
9.05,55,0.845,0.19699999999999998
9.05,56,0.795,0.22899999999999998
9.05,57,0.78,0.259
9.05,58,0.8009999999999999,0.293
9.05,59,0.867,0.325
9.05,60,0.9670000000000001,0.35
9.05,61,1.113,0.376
9.05,62,1.2590000000000001,0.39799999999999996
9.05,63,1.4080000000000001,0.42100000000000004
9.05,64,1.465,0.43799999999999994
9.05,65,1.396,0.45399999999999996
9.05,66,1.328,0.462
9.05,67,1.247,0.469
9.05,68,1.145,0.47600000000000003
9.05,69,1.048,0.48200000000000004
9.05,70,0.972,0.486
9.05,71,0.892,0.491
9.05,72,0.809,0.495
9.05,73,0.73,0.499
9.05,74,0.6509999999999999,0.503
9.05,75,0.579,0.506
9.05,76,0.512,0.509
9.05,77,0.452,0.512
9.05,78,0.39299999999999996,0.515
9.05,79,0.33799999999999997,0.519
9.05,80,0.278,0.523
9.05,81,0.21,0.527
9.05,82,0.161,0.53
9.05,83,0.151,0.53
9.05,84,0.15,0.53
9.05,85,0.006,0.54
9.05,86,-0.128,0.5489999999999999
9.05,87,-0.272,0.5579999999999999
9.05,88,-0.40299999999999997,0.5670000000000001
9.05,89,-0.534,0.5770000000000001
9.05,90,-0.6629999999999999,0.59
