logt,num,r,Hindex
9.0,4,9.827,0.25529
9.0,5,9.411,0.256335
9.0,6,9.338,0.25601
9.0,7,9.012,0.25012
9.0,8,8.578,0.24129499999999998
9.0,9,8.155,0.23059000000000002
9.0,10,7.752999999999999,0.217455
9.0,11,6.939,0.19605999999999998
9.0,12,6.117999999999999,0.18003
9.0,13,5.468999999999999,0.164915
9.0,14,5.402,0.164385
9.0,15,5.276,0.161325
9.0,16,4.794,0.148615
9.0,17,4.447,0.13923
9.0,18,4.245,0.133905
9.0,19,4.14,0.12962
9.0,20,3.927,0.12254000000000001
9.0,21,3.7739999999999996,0.11823499999999999
9.0,22,3.745,0.117725
9.0,23,3.5439999999999996,0.11015499999999999
9.0,24,3.404,0.10585
9.0,25,3.37,0.103585
9.0,26,3.306,0.10181
9.0,27,2.9189999999999996,0.08516
9.0,28,2.861,0.081385
9.0,29,2.571,0.069265
9.0,30,2.383,0.05943
9.0,31,2.25,0.054635
9.0,32,2.092,0.047330000000000004
9.0,33,1.942,0.0448
9.0,34,1.855,0.04278
9.0,35,1.66,0.04227
9.0,36,1.639,0.042515
9.0,37,1.4880000000000002,0.04578
9.0,38,1.34,0.05082
9.0,39,1.339,0.051820000000000005
9.0,40,1.334,0.051820000000000005
9.0,41,1.213,0.061145000000000005
9.0,42,1.194,0.06341000000000001
9.0,43,1.11,0.07173500000000001
9.0,44,1.055,0.07855
9.0,45,1.02,0.083345
9.0,46,0.9790000000000001,0.088385
9.0,47,0.9359999999999999,0.09267
9.0,48,0.898,0.093425
9.0,49,0.863,0.091405
9.0,50,0.813,0.08308
9.0,51,0.728,0.06339
9.0,52,0.652,0.04421
9.0,53,0.563,0.02603
9.0,54,0.602,0.028560000000000002
9.0,55,0.6809999999999999,0.039169999999999996
9.0,56,0.6809999999999999,0.05835
9.0,57,0.626,0.077265
9.0,58,0.604,0.09165
9.0,59,0.605,0.106055
9.0,60,0.644,0.121745
9.0,61,0.71,0.132885
9.0,62,0.823,0.14327
9.0,63,0.941,0.150125
9.0,64,1.091,0.15673499999999999
9.05,0,12.273,0.29543
9.05,1,11.31,0.267185
9.05,2,10.702,0.254685
9.05,3,10.231,0.253835
9.05,4,9.826,0.25604499999999997
9.05,5,9.408999999999999,0.25709
9.05,6,9.38,0.256805
9.05,7,9.011000000000001,0.25012
9.05,8,8.577,0.24105
9.05,9,8.152999999999999,0.22959000000000002
9.05,10,7.751,0.2177
9.05,11,6.936,0.19705999999999999
9.05,12,6.112,0.179275
9.05,13,5.608,0.168485
9.05,14,5.394,0.163875
9.05,15,5.385,0.16312000000000001
9.05,16,4.785,0.14886
9.05,17,4.54,0.141515
9.05,18,4.232,0.13315
9.05,19,4.207,0.132395
9.05,20,3.991,0.125315
9.05,21,3.835,0.12100999999999999
9.05,22,3.728,0.117725
9.05,23,3.593,0.113175
9.05,24,3.449,0.107625
9.05,25,3.4139999999999997,0.10636
9.05,26,3.286,0.101565
9.05,27,3.145,0.09626
9.05,28,2.895,0.08567000000000001
9.05,29,2.57,0.07255
9.05,30,2.543,0.07203999999999999
9.05,31,2.54,0.071285
9.05,32,2.249,0.06169500000000001
9.05,33,2.214,0.061185
9.05,34,2.0140000000000002,0.05614500000000001
9.05,35,1.896,0.055635000000000004
9.05,36,1.817,0.055635000000000004
9.05,37,1.653,0.05965499999999999
9.05,38,1.585,0.062675
9.05,39,1.508,0.064695
9.05,40,1.385,0.07251
9.05,41,1.286,0.083345
9.05,42,1.2790000000000001,0.0831
9.05,43,1.194,0.093445
9.05,44,1.156,0.098485
9.05,45,1.148,0.09924
9.05,46,1.1159999999999999,0.101015
9.05,47,1.0759999999999998,0.10177
9.05,48,1.042,0.100505
9.05,49,0.9890000000000001,0.094445
9.05,50,0.9,0.07702
9.05,51,0.82,0.05835
9.05,52,0.7190000000000001,0.037905
9.05,53,0.76,0.040435000000000006
9.05,54,0.848,0.054064999999999995
9.05,55,0.845,0.07273500000000001
9.05,56,0.795,0.090895
9.05,57,0.78,0.104545
9.05,58,0.8009999999999999,0.11921500000000002
9.05,59,0.867,0.132375
9.05,60,0.9670000000000001,0.14125
9.05,61,1.113,0.14987999999999999
9.05,62,1.2590000000000001,0.15649000000000002
9.1,0,12.273,0.295185
9.1,1,11.309000000000001,0.267185
9.1,2,10.700999999999999,0.254685
9.1,3,10.23,0.25359
9.1,4,9.824,0.25604499999999997
9.1,5,9.407,0.25709
9.1,6,9.01,0.25012
9.1,7,8.575,0.24129499999999998
9.1,8,8.152000000000001,0.23059000000000002
9.1,9,7.749,0.2167
9.1,10,6.932,0.196305
9.1,11,6.106,0.17952
9.1,12,5.747000000000001,0.17181
9.1,13,5.3870000000000005,0.163875
9.1,14,4.848,0.15039
9.1,15,4.774,0.14735
9.1,16,4.633,0.144555
9.1,17,4.291,0.134925
9.1,18,4.218,0.13215
9.1,19,4.056,0.12784500000000001
9.1,20,3.8960000000000004,0.12278499999999999
9.1,21,3.773,0.119745
9.1,22,3.7089999999999996,0.117725
9.1,23,3.642,0.11495
9.1,24,3.4939999999999998,0.109645
9.1,25,3.458,0.108135
9.1,26,3.3169999999999997,0.103585
9.1,27,3.263,0.101565
9.1,28,2.8689999999999998,0.08718
9.1,29,2.792,0.084405
9.1,30,2.511,0.075815
9.1,31,2.407,0.072285
9.1,32,2.174,0.069755
9.1,33,2.1719999999999997,0.069
9.1,34,1.9780000000000002,0.06849
9.1,35,1.847,0.07151
9.1,36,1.8119999999999998,0.071265
9.1,37,1.675,0.076305
9.1,38,1.5590000000000002,0.08412
9.1,39,1.536,0.08714
9.1,40,1.459,0.093445
9.1,41,1.375,0.10077
9.1,42,1.3359999999999999,0.104055
9.1,43,1.295,0.10758499999999999
9.1,44,1.255,0.10809500000000001
9.1,45,1.22,0.10783
9.1,46,1.194,0.10480999999999999
9.1,47,1.163,0.102525
9.1,48,1.069,0.08763
9.1,49,0.9840000000000001,0.071225
9.1,50,0.88,0.050535000000000004
9.1,51,0.925,0.05482000000000001
9.1,52,1.014,0.06845
9.1,53,1.011,0.085855
9.1,54,0.965,0.09924
9.1,55,0.9540000000000001,0.1144
9.1,56,0.986,0.12578499999999998
9.1,57,1.062,0.135925
9.1,58,1.169,0.145045
9.1,59,1.32,0.15192
9.1,60,1.45,0.15650999999999998
9.15,0,12.273,0.296185
9.15,1,11.308,0.267185
9.15,2,10.699000000000002,0.253685
9.15,3,10.228,0.25359
9.15,4,9.822000000000001,0.25604499999999997
9.15,5,9.406,0.25709
9.15,6,9.008,0.250365
9.15,7,8.574,0.24129499999999998
9.15,8,8.15,0.22983499999999998
9.15,9,7.747000000000001,0.2177
9.15,10,6.928,0.19655
9.15,11,6.099,0.178765
9.15,12,5.892,0.174645
9.15,13,5.377999999999999,0.16312000000000001
9.15,14,4.953,0.153185
9.15,15,4.763,0.14735
9.15,16,4.725,0.146085
9.15,17,4.382,0.13721
9.15,18,4.202,0.132395
9.15,19,4.12,0.129865
9.15,20,3.957,0.12555999999999998
9.15,21,3.8310000000000004,0.12152
9.15,22,3.73,0.11823499999999999
9.15,23,3.687,0.11697
9.15,24,3.5389999999999997,0.11242
9.15,25,3.502,0.11115499999999999
9.15,26,3.373,0.10636
9.15,27,3.237,0.101565
9.15,28,3.063,0.09626
9.15,29,2.84,0.08944500000000001
9.15,30,2.623,0.083385
9.15,31,2.476,0.079855
9.15,32,2.333,0.077835
9.15,33,2.1390000000000002,0.078835
9.15,34,2.131,0.07859
9.15,35,1.9769999999999999,0.0811
9.15,36,1.839,0.086895
9.15,37,1.801,0.088915
9.15,38,1.724,0.0932
9.15,39,1.633,0.09977000000000001
9.15,40,1.555,0.10658499999999999
9.15,41,1.5190000000000001,0.11087000000000001
9.15,42,1.508,0.11137999999999999
9.15,43,1.4780000000000002,0.11264500000000001
9.15,44,1.4380000000000002,0.1134
9.15,45,1.403,0.11213499999999998
9.15,46,1.348,0.10909500000000001
9.15,47,1.248,0.09722
9.15,48,1.159,0.082835
9.15,49,1.0490000000000002,0.06492
9.15,50,1.097,0.068205
9.15,51,1.186,0.08057
9.15,52,1.167,0.098485
9.15,53,1.1320000000000001,0.11415499999999999
9.15,54,1.16,0.126805
9.15,55,1.23,0.136435
9.15,56,1.3559999999999999,0.14682
9.15,57,1.504,0.15294000000000002
9.15,58,1.659,0.15955
9.2,0,12.272,0.29543
9.2,1,11.307,0.267185
9.2,2,10.698,0.254685
9.2,3,10.225,0.253835
9.2,4,9.818999999999999,0.25504499999999997
9.2,5,9.405,0.257335
9.2,6,9.007,0.25012
9.2,7,8.572000000000001,0.24154
9.2,8,8.148,0.22983499999999998
9.2,9,7.744,0.21694499999999997
9.2,10,6.922999999999999,0.195795
9.2,11,6.091,0.17901
9.2,12,6.039,0.177725
9.2,13,5.369,0.163365
9.2,14,5.058,0.15498
9.2,15,4.75,0.147595
9.2,16,4.4719999999999995,0.139495
9.2,17,4.227,0.132905
9.2,18,4.185,0.13164
9.2,19,4.184,0.13164
9.2,20,4.018,0.127335
9.2,21,3.888,0.12254000000000001
9.2,22,3.785,0.120255
9.2,23,3.701,0.11748
9.2,24,3.662,0.11721500000000001
9.2,25,3.5839999999999996,0.11444000000000001
9.2,26,3.5460000000000003,0.11392999999999999
9.2,27,3.429,0.10889000000000001
9.2,28,3.234,0.10382999999999999
9.2,29,3.2089999999999996,0.10232000000000001
9.2,30,2.8819999999999997,0.094485
9.2,31,2.8080000000000003,0.09222000000000001
9.2,32,2.5340000000000003,0.08667000000000001
9.2,33,2.438,0.08691499999999999
9.2,34,2.301,0.08616
9.2,35,2.14,0.08918
9.2,36,2.088,0.0922
9.2,37,2.005,0.09422
9.2,38,1.8940000000000001,0.09977000000000001
9.2,39,1.8030000000000002,0.10683
9.2,40,1.7730000000000001,0.108605
9.2,41,1.7269999999999999,0.11264500000000001
9.2,42,1.6909999999999998,0.11542000000000001
9.2,43,1.6540000000000001,0.11719500000000001
9.2,44,1.614,0.11795
9.2,45,1.58,0.116685
9.2,46,1.525,0.11415499999999999
9.2,47,1.423,0.103545
9.2,48,1.329,0.092935
9.2,49,1.216,0.077285
9.2,50,1.268,0.081325
9.2,51,1.3559999999999999,0.094955
9.2,52,1.32,0.11035999999999999
9.2,53,1.315,0.12352
9.2,54,1.375,0.135415
9.2,55,1.4809999999999999,0.14429
9.2,56,1.605,0.1509
9.2,57,1.7519999999999998,0.156755
9.25,0,12.270999999999999,0.29443
9.25,1,11.306,0.267185
9.25,2,10.696,0.254685
9.25,3,10.222999999999999,0.25359
9.25,4,9.817,0.2558
9.25,5,9.404,0.257335
9.25,6,9.005,0.249365
9.25,7,8.57,0.24154
9.25,8,8.146,0.22983499999999998
9.25,9,7.7410000000000005,0.21694499999999997
9.25,10,6.917999999999999,0.195795
9.25,11,6.2410000000000005,0.181845
9.25,12,6.085,0.17901
9.25,13,5.359,0.163365
9.25,14,5.162999999999999,0.157775
9.25,15,4.771,0.14886
9.25,16,4.735,0.146595
9.25,17,4.562,0.142025
9.25,18,4.313,0.135435
9.25,19,4.163,0.130885
9.25,20,4.078,0.128355
9.25,21,3.946,0.125315
9.25,22,3.84,0.12203
9.25,23,3.753,0.1205
9.25,24,3.682,0.11823499999999999
9.25,25,3.635,0.11697
9.25,26,3.63,0.11721500000000001
9.25,27,3.59,0.115705
9.25,28,3.486,0.11242
9.25,29,3.3089999999999997,0.10687
9.25,30,3.178,0.10382999999999999
9.25,31,3.111,0.101565
9.25,32,2.787,0.096505
9.25,33,2.775,0.096505
9.25,34,2.761,0.09575
9.25,35,2.504,0.094485
9.25,36,2.398,0.094485
9.25,37,2.3040000000000003,0.09599500000000001
9.25,38,2.171,0.09928
9.25,39,2.063,0.10583
9.25,40,2.0540000000000003,0.10583
9.25,41,1.973,0.11037999999999999
9.25,42,1.8980000000000001,0.11644000000000002
9.25,43,1.864,0.11921500000000002
9.25,44,1.827,0.12099000000000001
9.25,45,1.788,0.12099000000000001
9.25,46,1.7530000000000001,0.120235
9.25,47,1.695,0.11795
9.25,48,1.591,0.10935999999999998
9.25,49,1.495,0.101015
9.25,50,1.38,0.088895
9.25,51,1.433,0.091425
9.25,52,1.518,0.10532000000000001
9.25,53,1.479,0.121235
9.25,54,1.528,0.13466
9.25,55,1.639,0.1448
9.25,56,1.785,0.15242999999999998
9.25,57,1.9169999999999998,0.157775
9.3,0,12.270999999999999,0.29543
9.3,1,11.304,0.26643
9.3,2,10.694,0.254685
9.3,3,10.22,0.25359
9.3,4,9.814,0.2558
9.3,5,9.402999999999999,0.257335
9.3,6,9.004,0.25012
9.3,7,8.568,0.24154
9.3,8,8.142999999999999,0.23008
9.3,9,7.7379999999999995,0.21694499999999997
9.3,10,6.912999999999999,0.195795
9.3,11,6.399,0.184945
9.3,12,6.079,0.17901
9.3,13,5.44,0.164405
9.3,14,5.347,0.162855
9.3,15,5.269,0.161325
9.3,16,4.872,0.15165499999999998
9.3,17,4.718,0.147085
9.3,18,4.6530000000000005,0.145065
9.3,19,4.401,0.138475
9.3,20,4.206,0.132905
9.3,21,4.138999999999999,0.13113
9.3,22,4.004,0.127335
9.3,23,3.895,0.123805
9.3,24,3.805,0.122275
9.3,25,3.7310000000000003,0.120255
9.3,26,3.6689999999999996,0.11823499999999999
9.3,27,3.635,0.11848
9.3,28,3.6039999999999996,0.11697
9.3,29,3.542,0.11495
9.3,30,3.383,0.1104
9.3,31,3.197,0.10560499999999999
9.3,32,3.145,0.10509500000000001
9.3,33,3.016,0.103075
9.3,34,2.7539999999999996,0.10054500000000001
9.3,35,2.741,0.10054500000000001
9.3,36,2.735,0.10054500000000001
9.3,37,2.52,0.1013
9.3,38,2.3609999999999998,0.10482999999999999
9.3,39,2.338,0.10558499999999998
9.3,40,2.229,0.109625
9.3,41,2.141,0.11592999999999999
9.3,42,2.069,0.11947999999999999
9.3,43,2.041,0.12225499999999999
9.3,44,2.0380000000000003,0.12225499999999999
9.3,45,2.001,0.124275
9.3,46,1.963,0.12403
9.3,47,1.9269999999999998,0.12252
9.3,48,1.87,0.12099000000000001
9.3,49,1.7630000000000001,0.11391
9.3,50,1.666,0.106075
9.3,51,1.546,0.09673
9.3,52,1.6019999999999999,0.099505
9.3,53,1.675,0.111135
9.3,54,1.64,0.124785
9.3,55,1.696,0.13719
9.3,56,1.8030000000000002,0.14582
9.3,57,1.946,0.15394000000000002
9.3,58,2.075,0.15904000000000001
9.35,0,12.27,0.29543
9.35,1,11.302999999999999,0.26743
9.35,2,10.692,0.254685
9.35,3,10.217,0.25359
9.35,4,9.81,0.2558
9.35,5,9.402000000000001,0.257335
9.35,6,9.002,0.250365
9.35,7,8.565,0.240785
9.35,8,8.14,0.22908
9.35,9,7.735,0.21694499999999997
9.35,10,6.906000000000001,0.195285
9.35,11,6.561,0.1878
9.35,12,6.0729999999999995,0.17901
9.35,13,5.581,0.16873
9.35,14,5.334,0.1631
9.35,15,4.975,0.153695
9.35,16,4.699,0.14633
9.35,17,4.488,0.140005
9.35,18,4.29,0.13619
9.35,19,4.131,0.130885
9.35,20,4.111000000000001,0.130375
9.35,21,4.062,0.12911
9.35,22,3.95,0.126825
9.35,23,3.8569999999999998,0.124295
9.35,24,3.78,0.122275
9.35,25,3.716,0.12100999999999999
9.35,26,3.679,0.1195
9.35,27,3.647,0.11899000000000001
9.35,28,3.569,0.11721500000000001
9.35,29,3.458,0.114685
9.35,30,3.292,0.11064500000000001
9.35,31,3.111,0.10787000000000001
9.35,32,2.983,0.10660499999999999
9.35,33,2.7680000000000002,0.10660499999999999
9.35,34,2.708,0.10736
9.35,35,2.576,0.10937999999999999
9.35,36,2.424,0.11366500000000002
9.35,37,2.336,0.11770499999999999
9.35,38,2.309,0.11897
9.35,39,2.239,0.12352
9.35,40,2.206,0.12529500000000002
9.35,41,2.169,0.12655999999999998
9.35,42,2.134,0.12655999999999998
9.35,43,2.095,0.125805
9.35,44,2.036,0.12352
9.35,45,1.929,0.11795
9.35,46,1.8330000000000002,0.11137999999999999
9.35,47,1.713,0.1033
9.35,48,1.77,0.10532000000000001
9.35,49,1.824,0.11846
9.35,50,1.824,0.13264
9.35,51,1.915,0.14278
9.35,52,2.028,0.15039
9.35,53,2.1719999999999997,0.15650999999999998
9.4,0,12.269,0.294675
9.4,1,11.300999999999998,0.26643
9.4,2,10.689,0.254685
9.4,3,10.213,0.253835
9.4,4,9.807,0.25555500000000003
9.4,5,9.401,0.25709
9.4,6,8.999,0.24961
9.4,7,8.562000000000001,0.24103000000000002
9.4,8,8.137,0.22908
9.4,9,7.731,0.21719000000000002
9.4,10,6.93,0.196305
9.4,11,6.899,0.195285
9.4,12,6.723,0.19141
9.4,13,6.066,0.17901
9.4,14,5.722,0.17181
9.4,15,5.318,0.16259
9.4,16,5.078,0.15649000000000002
9.4,17,4.787,0.14937
9.4,18,4.677,0.145575
9.4,19,4.5760000000000005,0.14329
9.4,20,4.374,0.13772
9.4,21,4.211,0.134415
9.4,22,4.08,0.130375
9.4,23,4.005,0.1286
9.4,24,3.909,0.12607000000000002
9.4,25,3.8289999999999997,0.12405
9.4,26,3.762,0.12203
9.4,27,3.7239999999999998,0.12252
9.4,28,3.694,0.12076500000000001
9.4,29,3.6039999999999996,0.119235
9.4,30,3.531,0.11797
9.4,31,3.387,0.11444000000000001
9.4,32,3.2239999999999998,0.11166500000000001
9.4,33,3.0780000000000003,0.11215499999999999
9.4,34,2.997,0.11115499999999999
9.4,35,2.8169999999999997,0.11342
9.4,36,2.681,0.11695
9.4,37,2.6630000000000003,0.11670499999999999
9.4,38,2.541,0.1205
9.4,39,2.438,0.12529500000000002
9.4,40,2.391,0.12707000000000002
9.4,41,2.3409999999999997,0.12909
9.4,42,2.312,0.12909
9.4,43,2.305,0.12984500000000002
9.4,44,2.266,0.128335
9.4,45,2.209,0.12655999999999998
9.4,46,2.101,0.120745
9.4,47,2.0,0.115175
9.4,48,1.8780000000000001,0.10885
9.4,49,1.936,0.11037999999999999
9.4,50,1.974,0.12276500000000001
9.4,51,1.982,0.134415
9.4,52,2.062,0.14429
9.4,53,2.164,0.151145
9.4,54,2.302,0.156755
9.4,55,2.427,0.16312000000000001
9.4,56,2.4819999999999998,0.1672
9.45,0,12.267999999999999,0.294675
9.45,1,11.299000000000001,0.26643
9.45,2,10.686,0.253685
9.45,3,10.21,0.254345
9.45,4,9.802,0.2558
9.45,5,9.399,0.257335
9.45,6,8.997,0.25061
9.45,7,8.559,0.24103000000000002
9.45,8,8.134,0.23008
9.45,9,7.726,0.216435
9.45,10,7.102,0.199935
9.45,11,6.891,0.19552999999999998
9.45,12,6.8870000000000005,0.194775
9.45,13,6.058,0.17901
9.45,14,5.869,0.174645
9.45,15,5.324,0.1631
9.45,16,5.3020000000000005,0.16159
9.45,17,5.181,0.15928499999999998
9.45,18,4.887,0.15216500000000002
9.45,19,4.662,0.145575
9.45,20,4.6530000000000005,0.14582
9.45,21,4.459,0.14025
9.45,22,4.292,0.135945
9.45,23,4.154,0.13315
9.45,24,4.044,0.13062
9.45,25,3.9610000000000003,0.12784500000000001
9.45,26,3.878,0.12607000000000002
9.45,27,3.8080000000000003,0.12405
9.45,28,3.7680000000000002,0.12354000000000001
9.45,29,3.741,0.12378499999999999
9.45,30,3.658,0.12076500000000001
9.45,31,3.575,0.119745
9.45,32,3.536,0.11899000000000001
9.45,33,3.491,0.11823499999999999
9.45,34,3.483,0.11848
9.45,35,3.34,0.11746
9.45,36,3.19,0.11670499999999999
9.45,37,3.048,0.11646
9.45,38,3.048,0.11746
9.45,39,2.8989999999999996,0.119235
9.45,40,2.7760000000000002,0.12252
9.45,41,2.673,0.127315
9.45,42,2.6710000000000003,0.126315
9.45,43,2.63,0.128335
9.45,44,2.5789999999999997,0.1296
9.45,45,2.541,0.130355
9.45,46,2.49,0.12884500000000002
9.45,47,2.428,0.12707000000000002
9.45,48,2.318,0.121255
9.45,49,2.218,0.11719500000000001
9.45,50,2.11,0.11189
9.45,51,2.177,0.11592999999999999
9.45,52,2.166,0.13011
9.45,53,2.234,0.14278
9.45,54,2.336,0.1509
9.45,55,2.434,0.15573499999999998
9.5,0,12.267000000000001,0.294675
9.5,1,11.297,0.266675
9.5,2,10.683,0.253685
9.5,3,10.205,0.25359
9.5,4,9.798,0.25655500000000003
9.5,5,9.397,0.25658000000000003
9.5,6,8.994,0.24961
9.5,7,8.556000000000001,0.24103000000000002
9.5,8,8.13,0.229325
9.5,9,7.721,0.216435
9.5,10,7.274,0.204565
9.5,11,6.882999999999999,0.195775
9.5,12,6.121,0.18005
9.5,13,6.0489999999999995,0.17901
9.5,14,6.02,0.17874500000000001
9.5,15,5.462999999999999,0.165425
9.5,16,5.2829999999999995,0.16108
9.5,17,4.987,0.154205
9.5,18,4.757,0.148615
9.5,19,4.624,0.145065
9.5,20,4.544,0.143535
9.5,21,4.374,0.13823
9.5,22,4.232,0.135435
9.5,23,4.112,0.132395
9.5,24,4.01,0.13062
9.5,25,4.002,0.129865
9.5,26,3.927,0.12784500000000001
9.5,27,3.855,0.126825
9.5,28,3.813,0.125315
9.5,29,3.7880000000000003,0.12555999999999998
9.5,30,3.7119999999999997,0.12354000000000001
9.5,31,3.636,0.122275
9.5,32,3.6010000000000004,0.12152
9.5,33,3.5580000000000003,0.12100999999999999
9.5,34,3.4819999999999998,0.120255
9.5,35,3.45,0.1205
9.5,36,3.327,0.119745
9.5,37,3.198,0.1205
9.5,38,3.074,0.123275
9.5,39,3.031,0.12378499999999999
9.5,40,3.0069999999999997,0.124295
9.5,41,2.9019999999999997,0.12758
9.5,42,2.853,0.12884500000000002
9.5,43,2.801,0.13111
9.5,44,2.7739999999999996,0.13111
9.5,45,2.7089999999999996,0.1296
9.5,46,2.6439999999999997,0.12707000000000002
9.5,47,2.5340000000000003,0.121255
9.5,48,2.438,0.11770499999999999
9.5,49,2.356,0.11366500000000002
9.5,50,2.414,0.119725
9.5,51,2.371,0.13568
9.5,52,2.425,0.144045
9.5,53,2.517,0.15165499999999998
9.5,54,2.645,0.157775
9.55,0,12.265999999999998,0.294675
9.55,1,11.295,0.266675
9.55,2,10.679,0.253685
9.55,3,10.2,0.25359
9.55,4,9.792,0.25555500000000003
9.55,5,9.395,0.25658000000000003
9.55,6,8.991,0.24961
9.55,7,8.552,0.241275
9.55,8,8.125,0.22956999999999997
9.55,9,7.716,0.216435
9.55,10,7.445,0.20844000000000001
9.55,11,6.874,0.19502
9.55,12,6.27,0.182375
9.55,13,6.035,0.1785
9.55,14,5.603,0.16875
9.55,15,5.261,0.16057000000000002
9.55,16,5.088,0.157
9.55,17,4.853,0.15165499999999998
9.55,18,4.663,0.14633
9.55,19,4.591,0.143555
9.55,20,4.456,0.14076
9.55,21,4.311,0.137965
9.55,22,4.186,0.134925
9.55,23,4.079,0.132395
9.55,24,3.986,0.13062
9.55,25,3.9539999999999997,0.12911
9.55,26,3.9010000000000002,0.12884500000000002
9.55,27,3.8569999999999998,0.127335
9.55,28,3.835,0.127335
9.55,29,3.766,0.125315
9.55,30,3.698,0.124805
9.55,31,3.6660000000000004,0.12505
9.55,32,3.6260000000000003,0.12354000000000001
9.55,33,3.554,0.12303
9.55,34,3.5069999999999997,0.12303
9.55,35,3.435,0.12378499999999999
9.55,36,3.417,0.12354000000000001
9.55,37,3.355,0.124295
9.55,38,3.247,0.12555999999999998
9.55,39,3.142,0.12809
9.55,40,3.088,0.129355
9.55,41,3.028,0.13062
9.55,42,3.002,0.13062
9.55,43,2.992,0.13162000000000001
9.55,44,2.938,0.13011
9.55,45,2.875,0.128335
9.55,46,2.764,0.12252
9.55,47,2.6689999999999996,0.118725
9.55,48,2.597,0.116195
9.55,49,2.602,0.12201
9.55,50,2.533,0.13466
9.55,51,2.573,0.143535
9.55,52,2.657,0.1509
9.55,53,2.7710000000000004,0.15802
9.6,0,12.265,0.29491999999999996
9.6,1,11.292,0.266675
9.6,2,10.675,0.253685
9.6,3,10.195,0.254345
9.6,4,9.787,0.25631
9.6,5,9.392999999999999,0.25658000000000003
9.6,6,8.987,0.24985500000000002
9.6,7,8.547,0.24051999999999998
9.6,8,8.12,0.22857
9.6,9,7.709,0.215925
9.6,10,7.619,0.213335
9.6,11,6.8629999999999995,0.19475499999999998
9.6,12,6.428999999999999,0.18623
9.6,13,6.02,0.1785
9.6,14,5.742999999999999,0.17182999999999998
9.6,15,5.345,0.163365
9.6,16,5.237,0.160815
9.6,17,5.189,0.159795
9.6,18,4.9510000000000005,0.153695
9.6,19,4.755,0.14937
9.6,20,4.593,0.14531
9.6,21,4.553,0.143045
9.6,22,4.537,0.14329
9.6,23,4.388999999999999,0.139495
9.6,24,4.262,0.13721
9.6,25,4.15,0.134925
9.6,26,4.052,0.132395
9.6,27,3.968,0.130375
9.6,28,3.9019999999999997,0.12911
9.6,29,3.9,0.12911
9.6,30,3.8810000000000002,0.1286
9.6,31,3.82,0.12809
9.6,32,3.759,0.127335
9.6,33,3.73,0.126825
9.6,34,3.694,0.126825
9.6,35,3.627,0.125315
9.6,36,3.5810000000000004,0.12455999999999999
9.6,37,3.511,0.12555999999999998
9.6,38,3.458,0.12607000000000002
9.6,39,3.392,0.12884500000000002
9.6,40,3.3289999999999997,0.13011
9.6,41,3.282,0.131375
9.6,42,3.228,0.132885
9.6,43,3.205,0.131885
9.6,44,3.136,0.13162000000000001
9.6,45,3.073,0.12909
9.6,46,2.9589999999999996,0.12378499999999999
9.6,47,2.858,0.11999000000000001
9.6,48,2.838,0.119235
9.6,49,2.798,0.12454000000000001
9.6,50,2.713,0.14176
9.6,51,2.873,0.15649000000000002
9.65,0,12.263,0.295165
9.65,1,11.289000000000001,0.26692
9.65,2,10.671,0.253685
9.65,3,10.187999999999999,0.25359
9.65,4,9.78,0.25631
9.65,5,9.391,0.25758000000000003
9.65,6,9.023,0.25065
9.65,7,8.982999999999999,0.2501
9.65,8,8.542,0.240765
9.65,9,8.115,0.22981500000000002
9.65,10,7.702000000000001,0.21616999999999997
9.65,11,6.852,0.195
9.65,12,6.587000000000001,0.18933
9.65,13,6.015,0.17874500000000001
9.65,14,6.002000000000001,0.17799
9.65,15,5.892,0.176175
9.65,16,5.482,0.16669
9.65,17,5.209,0.160305
9.65,18,5.0489999999999995,0.15649000000000002
9.65,19,4.849,0.15141
9.65,20,4.681,0.147595
9.65,21,4.539,0.1438
9.65,22,4.51,0.14329
9.65,23,4.468,0.142025
9.65,24,4.337,0.138985
9.65,25,4.221,0.1367
9.65,26,4.119,0.134925
9.65,27,4.03,0.13315
9.65,28,3.9610000000000003,0.13164
9.65,29,3.952,0.131885
9.65,30,3.9,0.131375
9.65,31,3.847,0.12911
9.65,32,3.842,0.13011
9.65,33,3.82,0.12911
9.65,34,3.795,0.129355
9.65,35,3.761,0.1286
9.65,36,3.699,0.12809
9.65,37,3.656,0.12809
9.65,38,3.588,0.12809
9.65,39,3.534,0.12809
9.65,40,3.114,0.12378499999999999
9.65,41,3.09,0.12303
9.65,42,3.08,0.12303
9.65,43,2.995,0.12707000000000002
9.65,44,2.84,0.13923
9.65,45,2.912,0.15342999999999998
9.65,46,2.991,0.15828499999999998
9.7,0,12.262,0.29491999999999996
9.7,1,11.286,0.26692
9.7,2,10.665999999999999,0.253685
9.7,3,10.181000000000001,0.25359
9.7,4,9.773,0.257065
9.7,5,9.388,0.25658000000000003
9.7,6,9.062999999999999,0.2512
9.7,7,8.979,0.2501
9.7,8,8.537,0.240765
9.7,9,8.109,0.22905999999999999
9.7,10,7.9510000000000005,0.22341
9.7,11,7.695,0.216415
9.7,12,6.917000000000001,0.19655
9.7,13,6.84,0.194245
9.7,14,6.745,0.19243
9.7,15,6.162999999999999,0.180825
9.7,16,5.98,0.17748
9.7,17,5.617999999999999,0.16926
9.7,18,5.301,0.1621
9.7,19,5.1770000000000005,0.159795
9.7,20,5.146,0.15853
