logt,num,J,J-H
8.35,23,1.906,0.04
8.35,24,1.767,0.023
8.35,25,1.7,0.017
8.35,26,1.6280000000000001,0.012
8.35,27,1.44,0.002
8.35,28,1.3559999999999999,0.0
8.35,29,1.068,-0.011000000000000001
8.35,30,0.9690000000000001,-0.018000000000000002
8.35,31,0.745,-0.028999999999999998
8.35,32,0.494,-0.03
8.35,33,0.287,-0.03
8.35,34,0.253,-0.03
8.35,35,0.052000000000000005,-0.03
8.35,36,-0.139,-0.028999999999999998
8.35,37,-0.32299999999999995,-0.027000000000000003
8.35,38,-0.503,-0.025
8.35,39,-0.659,-0.023
8.35,40,-0.698,-0.023
8.35,41,-0.875,-0.02
8.35,42,-0.958,-0.017
8.35,43,-1.034,-0.013999999999999999
8.35,44,-1.079,-0.013999999999999999
8.35,45,-1.0959999999999999,-0.016
8.35,46,-1.088,-0.019
8.35,47,-1.03,-0.02
8.35,48,-0.9940000000000001,-0.028999999999999998
8.35,49,-0.9620000000000001,-0.032
8.35,50,-0.948,-0.032
8.35,51,-0.938,-0.03
8.35,52,-1.033,-0.021
8.35,53,-1.217,-0.019
8.35,54,-1.3869999999999998,-0.01
8.35,55,-1.506,-0.002
8.35,56,-1.5490000000000002,0.0
8.35,57,-1.6680000000000001,0.005
8.35,58,-1.7919999999999998,0.019
8.35,59,-1.8780000000000001,0.027000000000000003
8.35,60,-1.963,0.047
8.35,61,-2.048,0.071
8.35,62,-2.146,0.10099999999999999
8.35,63,-2.244,0.15
8.35,64,-2.339,0.205
8.35,65,-2.384,0.237
8.35,66,-2.4219999999999997,0.271
8.35,67,-2.4419999999999997,0.33399999999999996
8.35,68,-2.387,0.391
8.35,69,-2.305,0.441
8.35,70,-2.295,0.48700000000000004
8.35,71,-2.458,0.5329999999999999
8.35,72,-2.6719999999999997,0.5660000000000001
8.35,73,-2.846,0.588
8.35,74,-3.0210000000000004,0.609
8.35,75,-3.178,0.623
8.35,76,-3.38,0.645
8.35,77,-3.535,0.6659999999999999
8.35,78,-3.6919999999999997,0.6829999999999999
8.35,79,-3.852,0.701
8.35,80,-4.003,0.718
8.35,81,-4.12,0.73
8.35,82,-4.211,0.742
8.4,0,9.187000000000001,0.7
8.4,1,8.6,0.726
8.4,2,8.19,0.755
8.4,3,7.8660000000000005,0.787
8.4,4,7.58,0.821
8.4,5,7.252000000000001,0.825
8.4,6,6.96,0.779
8.4,7,6.675,0.727
8.4,8,6.0920000000000005,0.7140000000000001
8.4,9,5.73,0.7020000000000001
8.4,10,5.5089999999999995,0.675
8.4,11,5.17,0.612
8.4,12,4.937,0.563
8.4,13,4.452,0.44299999999999995
8.4,14,4.012,0.35700000000000004
8.4,15,3.6039999999999996,0.306
8.4,16,3.2119999999999997,0.258
8.4,17,2.891,0.214
8.4,18,2.883,0.214
8.4,19,2.6010000000000004,0.185
8.4,20,2.376,0.145
8.4,21,2.197,0.106
8.4,22,2.085,0.075
8.4,23,2.037,0.064
8.4,24,1.891,0.04
8.4,25,1.75,0.024
8.4,26,1.681,0.018000000000000002
8.4,27,1.607,0.013000000000000001
8.4,28,1.5290000000000001,0.008
8.4,29,1.325,0.001
8.4,30,1.155,-0.009000000000000001
8.4,31,0.917,-0.013999999999999999
8.4,32,0.8420000000000001,-0.018000000000000002
8.4,33,0.589,-0.027999999999999997
8.4,34,0.366,-0.03
8.4,35,0.165,-0.027999999999999997
8.4,36,0.16399999999999998,-0.028999999999999998
8.4,37,0.145,-0.027999999999999997
8.4,38,-0.045,-0.027000000000000003
8.4,39,-0.228,-0.026000000000000002
8.4,40,-0.405,-0.024
8.4,41,-0.58,-0.019
8.4,42,-0.7559999999999999,-0.012
8.4,43,-0.8390000000000001,-0.008
8.4,44,-0.9129999999999999,-0.005
8.4,45,-0.955,-0.005
8.4,46,-0.9740000000000001,-0.008
8.4,47,-0.966,-0.013999999999999999
8.4,48,-0.914,-0.021
8.4,49,-0.873,-0.022000000000000002
8.4,50,-0.852,-0.031
8.4,51,-0.8370000000000001,-0.03
8.4,52,-0.823,-0.022000000000000002
8.4,53,-0.929,-0.021
8.4,54,-1.072,-0.015
8.4,55,-1.0859999999999999,-0.013999999999999999
8.4,56,-1.242,-0.003
8.4,57,-1.3630000000000002,0.0
8.4,58,-1.401,0.0
8.4,59,-1.5230000000000001,0.013000000000000001
8.4,60,-1.6440000000000001,0.021
8.4,61,-1.723,0.042
8.4,62,-1.804,0.059000000000000004
8.4,63,-1.89,0.086
8.4,64,-1.9809999999999999,0.11900000000000001
8.4,65,-2.076,0.159
8.4,66,-2.1590000000000003,0.22399999999999998
8.4,67,-2.198,0.255
8.4,68,-2.225,0.28800000000000003
8.4,69,-2.219,0.34
8.4,70,-2.151,0.392
8.4,71,-2.062,0.43799999999999994
8.4,72,-2.06,0.47600000000000003
8.4,73,-2.208,0.519
8.4,74,-2.41,0.55
8.4,75,-2.577,0.573
8.4,76,-2.753,0.593
8.4,77,-2.91,0.609
8.4,78,-3.117,0.628
8.4,79,-3.273,0.65
8.4,80,-3.431,0.667
8.4,81,-3.592,0.684
8.4,82,-3.7510000000000003,0.701
8.4,83,-3.906,0.7170000000000001
8.4,84,-4.01,0.73
8.45,0,9.187000000000001,0.7
8.45,1,8.6,0.726
8.45,2,8.19,0.755
8.45,3,7.8660000000000005,0.787
8.45,4,7.579,0.82
8.45,5,7.251,0.825
8.45,6,6.96,0.78
8.45,7,6.6739999999999995,0.726
8.45,8,6.091,0.7140000000000001
8.45,9,5.854,0.7170000000000001
8.45,10,5.507999999999999,0.6759999999999999
8.45,11,5.284,0.635
8.45,12,4.936,0.563
8.45,13,4.4510000000000005,0.44299999999999995
8.45,14,4.01,0.35700000000000004
8.45,15,3.6010000000000004,0.306
8.45,16,3.208,0.258
8.45,17,2.9339999999999997,0.21899999999999997
8.45,18,2.878,0.214
8.45,19,2.596,0.18600000000000003
8.45,20,2.369,0.145
8.45,21,2.189,0.106
8.45,22,2.189,0.106
8.45,23,2.178,0.10300000000000001
8.45,24,2.025,0.065
8.45,25,1.875,0.040999999999999995
8.45,26,1.73,0.025
8.45,27,1.659,0.019
8.45,28,1.624,0.017
8.45,29,1.5819999999999999,0.015
8.45,30,1.2890000000000001,0.002
8.45,31,1.249,0.0
8.45,32,0.955,-0.01
8.45,33,0.855,-0.01
8.45,34,0.6859999999999999,-0.016
8.45,35,0.462,-0.023
8.45,36,0.26,-0.024
8.45,37,0.07,-0.023
8.45,38,0.002,-0.022000000000000002
8.45,39,-0.131,-0.019
8.45,40,-0.302,-0.013999999999999999
8.45,41,-0.47200000000000003,-0.009000000000000001
8.45,42,-0.635,-0.001
8.45,43,-0.72,-0.001
8.45,44,-0.7979999999999999,-0.001
8.45,45,-0.8390000000000001,0.0
8.45,46,-0.8540000000000001,0.0
8.45,47,-0.845,-0.003
8.45,48,-0.81,-0.016
8.45,49,-0.773,-0.021
8.45,50,-0.746,-0.024
8.45,51,-0.73,-0.023
8.45,52,-0.72,-0.022000000000000002
8.45,53,-0.821,-0.015
8.45,54,-0.985,-0.003
8.45,55,-1.156,0.0
8.45,56,-1.2830000000000001,0.009000000000000001
8.45,57,-1.396,0.018000000000000002
8.45,58,-1.51,0.039
8.45,59,-1.588,0.055
8.45,60,-1.665,0.078
8.45,61,-1.754,0.10400000000000001
8.45,62,-1.837,0.151
8.45,63,-1.9240000000000002,0.193
8.45,64,-1.992,0.252
8.45,65,-2.017,0.309
8.45,66,-1.982,0.35600000000000004
8.45,67,-1.895,0.408
8.45,68,-1.837,0.45
8.45,69,-1.838,0.46799999999999997
8.45,70,-2.023,0.516
8.45,71,-2.2569999999999997,0.55
8.45,72,-2.415,0.57
8.45,73,-2.569,0.588
8.45,74,-2.7239999999999998,0.602
8.45,75,-2.8789999999999996,0.617
8.45,76,-3.0589999999999997,0.637
8.45,77,-3.208,0.652
8.45,78,-3.3560000000000003,0.667
8.45,79,-3.4930000000000003,0.684
8.45,80,-3.64,0.7
8.45,81,-3.758,0.7120000000000001
8.45,82,-3.843,0.722
8.5,0,9.187000000000001,0.7
8.5,1,8.599,0.725
8.5,2,8.19,0.755
8.5,3,7.865,0.7859999999999999
8.5,4,7.579,0.821
8.5,5,7.25,0.825
8.5,6,6.959,0.779
8.5,7,6.6739999999999995,0.727
8.5,8,6.09,0.713
8.5,9,5.978,0.72
8.5,10,5.507000000000001,0.6759999999999999
8.5,11,5.398,0.659
8.5,12,4.935,0.563
8.5,13,4.449,0.44299999999999995
8.5,14,4.008,0.35700000000000004
8.5,15,3.5980000000000003,0.306
8.5,16,3.2039999999999997,0.258
8.5,17,2.9789999999999996,0.226
8.5,18,2.872,0.214
8.5,19,2.59,0.18600000000000003
8.5,20,2.3609999999999998,0.145
8.5,21,2.285,0.129
8.5,22,2.178,0.107
8.5,23,2.011,0.066
8.5,24,1.857,0.042
8.5,25,1.732,0.028999999999999998
8.5,26,1.7080000000000002,0.026000000000000002
8.5,27,1.632,0.021
8.5,28,1.551,0.016
8.5,29,1.344,0.005
8.5,30,1.246,0.002
8.5,31,1.047,-0.003
8.5,32,0.799,-0.01
8.5,33,0.778,-0.01
8.5,34,0.56,-0.01
8.5,35,0.358,-0.012
8.5,36,0.168,-0.011000000000000001
8.5,37,-0.012,-0.01
8.5,38,-0.179,-0.006
8.5,39,-0.207,-0.005
8.5,40,-0.36,-0.002
8.5,41,-0.529,0.0
8.5,42,-0.61,0.0
8.5,43,-0.684,0.0
8.5,44,-0.725,0.001
8.5,45,-0.743,0.0
8.5,46,-0.736,0.0
8.5,47,-0.6990000000000001,-0.006
8.5,48,-0.6709999999999999,-0.017
8.5,49,-0.645,-0.022000000000000002
8.5,50,-0.63,-0.022000000000000002
8.5,51,-0.615,-0.018000000000000002
8.5,52,-0.708,-0.006999999999999999
8.5,53,-0.875,0.0
8.5,54,-1.042,0.006
8.5,55,-1.161,0.013999999999999999
8.5,56,-1.268,0.027999999999999997
8.5,57,-1.379,0.053
8.5,58,-1.446,0.073
8.5,59,-1.5290000000000001,0.09699999999999999
8.5,60,-1.6059999999999999,0.132
8.5,61,-1.693,0.161
8.5,62,-1.758,0.218
8.5,63,-1.8090000000000002,0.267
8.5,64,-1.811,0.315
8.5,65,-1.765,0.359
8.5,66,-1.6740000000000002,0.406
8.5,67,-1.6130000000000002,0.445
8.5,68,-1.615,0.461
8.5,69,-1.784,0.506
8.5,70,-2.015,0.5379999999999999
8.5,71,-2.176,0.5579999999999999
8.5,72,-2.331,0.5760000000000001
8.5,73,-2.49,0.5920000000000001
8.5,74,-2.6510000000000002,0.607
8.5,75,-2.84,0.624
8.5,76,-2.9930000000000003,0.638
8.5,77,-3.148,0.655
8.5,78,-3.292,0.674
8.5,79,-3.447,0.691
8.5,80,-3.58,0.703
8.5,81,-3.677,0.715
8.55,0,9.187000000000001,0.7
8.55,1,8.599,0.725
8.55,2,8.19,0.7559999999999999
8.55,3,7.865,0.787
8.55,4,7.577999999999999,0.82
8.55,5,7.249,0.825
8.55,6,6.959,0.779
8.55,7,6.672999999999999,0.726
8.55,8,6.0889999999999995,0.713
8.55,9,5.506,0.677
8.55,10,4.934,0.562
8.55,11,4.448,0.44299999999999995
8.55,12,4.005,0.35600000000000004
8.55,13,3.594,0.305
8.55,14,3.2569999999999997,0.265
8.55,15,3.199,0.257
8.55,16,3.0239999999999996,0.233
8.55,17,2.865,0.213
8.55,18,2.583,0.185
8.55,19,2.4330000000000003,0.16
8.55,20,2.352,0.145
8.55,21,2.165,0.10800000000000001
8.55,22,1.996,0.068
8.55,23,1.837,0.044000000000000004
8.55,24,1.821,0.042
8.55,25,1.68,0.027999999999999997
8.55,26,1.6,0.023
8.55,27,1.517,0.018000000000000002
8.55,28,1.433,0.013000000000000001
8.55,29,1.195,0.004
8.55,30,1.1440000000000001,0.002
8.55,31,0.893,-0.001
8.55,32,0.6829999999999999,-0.006
8.55,33,0.653,-0.006999999999999999
8.55,34,0.45299999999999996,-0.006999999999999999
8.55,35,0.266,-0.006
8.55,36,0.08800000000000001,-0.003
8.55,37,-0.081,0.0
8.55,38,-0.244,0.0
8.55,39,-0.413,0.004
8.55,40,-0.49700000000000005,0.009000000000000001
8.55,41,-0.5329999999999999,0.01
8.55,42,-0.579,0.01
8.55,43,-0.619,0.01
8.55,44,-0.638,0.01
8.55,45,-0.626,0.003
8.55,46,-0.5920000000000001,0.0
8.55,47,-0.564,-0.008
8.55,48,-0.544,-0.018000000000000002
8.55,49,-0.528,-0.018000000000000002
8.55,50,-0.506,-0.009000000000000001
8.55,51,-0.596,0.0
8.55,52,-0.763,0.002
8.55,53,-0.927,0.012
8.55,54,-1.035,0.021
8.55,55,-1.139,0.046
8.55,56,-1.238,0.071
8.55,57,-1.3159999999999998,0.092
8.55,58,-1.3880000000000001,0.115
8.55,59,-1.4609999999999999,0.154
8.55,60,-1.537,0.188
8.55,61,-1.5919999999999999,0.24100000000000002
8.55,62,-1.6230000000000002,0.28300000000000003
8.55,63,-1.604,0.32299999999999995
8.55,64,-1.547,0.36200000000000004
8.55,65,-1.454,0.40399999999999997
8.55,66,-1.3880000000000001,0.44
8.55,67,-1.392,0.45399999999999996
8.55,68,-1.546,0.49700000000000005
8.55,69,-1.7719999999999998,0.526
8.55,70,-1.936,0.546
8.55,71,-2.093,0.564
8.55,72,-2.256,0.5820000000000001
8.55,73,-2.4219999999999997,0.598
8.55,74,-2.6189999999999998,0.614
8.55,75,-2.7769999999999997,0.625
8.55,76,-2.9389999999999996,0.643
8.55,77,-3.091,0.6629999999999999
8.55,78,-3.2539999999999996,0.6809999999999999
8.55,79,-3.4019999999999997,0.6940000000000001
8.55,80,-3.512,0.7070000000000001
8.6,0,9.187000000000001,0.7
8.6,1,8.599,0.725
8.6,2,8.189,0.755
8.6,3,7.864,0.7859999999999999
8.6,4,7.577999999999999,0.821
8.6,5,7.247999999999999,0.825
8.6,6,6.959,0.779
8.6,7,6.672999999999999,0.727
8.6,8,6.0889999999999995,0.7140000000000001
8.6,9,5.505,0.677
8.6,10,4.933,0.562
8.6,11,4.446000000000001,0.442
8.6,12,4.003,0.35600000000000004
8.6,13,3.59,0.305
8.6,14,3.313,0.271
8.6,15,3.194,0.258
8.6,16,3.068,0.24
8.6,17,2.858,0.213
8.6,18,2.653,0.195
8.6,19,2.576,0.18600000000000003
8.6,20,2.3409999999999997,0.146
8.6,21,2.151,0.109
8.6,22,1.9780000000000002,0.069
8.6,23,1.902,0.057
8.6,24,1.811,0.046
8.6,25,1.6480000000000001,0.03
8.6,26,1.565,0.025
8.6,27,1.531,0.023
8.6,28,1.4769999999999999,0.021
8.6,29,1.237,0.009000000000000001
8.6,30,1.1320000000000001,0.006
8.6,31,0.9890000000000001,0.002
8.6,32,0.77,0.0
8.6,33,0.57,0.0
8.6,34,0.57,0.0
8.6,35,0.5529999999999999,0.0
8.6,36,0.365,0.0
8.6,37,0.18600000000000003,0.0
8.6,38,0.017,0.003
8.6,39,-0.151,0.009000000000000001
8.6,40,-0.317,0.011000000000000001
8.6,41,-0.396,0.012
8.6,42,-0.46799999999999997,0.016
8.6,43,-0.51,0.015
8.6,44,-0.531,0.013000000000000001
8.6,45,-0.527,0.01
8.6,46,-0.48700000000000004,0.0
8.6,47,-0.456,-0.001
8.6,48,-0.44299999999999995,-0.011000000000000001
8.6,49,-0.423,-0.008
8.6,50,-0.418,-0.001
8.6,51,-0.551,0.004
8.6,52,-0.737,0.012
8.6,53,-0.9009999999999999,0.038
8.6,54,-0.988,0.055
8.6,55,-1.0659999999999998,0.078
8.6,56,-1.165,0.105
8.6,57,-1.226,0.134
8.6,58,-1.2930000000000001,0.158
8.6,59,-1.376,0.217
8.6,60,-1.425,0.275
8.6,61,-1.411,0.314
8.6,62,-1.365,0.34700000000000003
8.6,63,-1.285,0.386
8.6,64,-1.179,0.43799999999999994
8.6,65,-1.185,0.45
8.6,66,-1.345,0.491
8.6,67,-1.524,0.515
8.6,68,-1.716,0.537
8.6,69,-1.901,0.557
8.6,70,-2.0469999999999997,0.5720000000000001
8.6,71,-2.2230000000000003,0.589
8.6,72,-2.403,0.604
8.6,73,-2.536,0.615
8.6,74,-2.6839999999999997,0.627
8.6,75,-2.832,0.643
8.6,76,-2.965,0.66
8.6,77,-3.097,0.674
8.6,78,-3.227,0.687
8.6,79,-3.332,0.698
8.6,80,-3.3760000000000003,0.703
8.65,0,9.187000000000001,0.7
8.65,1,8.599,0.725
8.65,2,8.189,0.755
8.65,3,7.864,0.787
8.65,4,7.577000000000001,0.821
8.65,5,7.247000000000001,0.825
8.65,6,6.976,0.782
8.65,7,6.959,0.78
8.65,8,6.672999999999999,0.727
8.65,9,6.087999999999999,0.713
8.65,10,5.504,0.677
8.65,11,4.931,0.561
8.65,12,4.4430000000000005,0.441
8.65,13,4.0,0.35600000000000004
8.65,14,3.61,0.308
8.65,15,3.5860000000000003,0.305
8.65,16,3.37,0.27899999999999997
8.65,17,3.188,0.257
8.65,18,3.113,0.247
8.65,19,2.85,0.213
8.65,20,2.827,0.21100000000000002
8.65,21,2.5669999999999997,0.18600000000000003
8.65,22,2.329,0.146
8.65,23,2.135,0.11
8.65,24,1.995,0.078
8.65,25,1.9569999999999999,0.071
8.65,26,1.7819999999999998,0.049
8.65,27,1.636,0.035
8.65,28,1.611,0.033
8.65,29,1.5230000000000001,0.027999999999999997
8.65,30,1.43,0.024
8.65,31,1.33,0.02
8.65,32,1.087,0.012
8.65,33,1.0590000000000002,0.011000000000000001
8.65,34,0.865,0.006999999999999999
8.65,35,0.665,0.004
8.65,36,0.479,0.006
8.65,37,0.41600000000000004,0.006999999999999999
8.65,38,0.282,0.009000000000000001
8.65,39,0.111,0.012
8.65,40,-0.052000000000000005,0.015
8.65,41,-0.21,0.021
8.65,42,-0.28600000000000003,0.027000000000000003
8.65,43,-0.358,0.032
8.65,44,-0.39799999999999996,0.033
8.65,45,-0.42,0.027999999999999997
8.65,46,-0.419,0.018000000000000002
8.65,47,-0.391,0.01
8.65,48,-0.354,0.0
8.65,49,-0.335,-0.002
8.65,50,-0.317,-0.001
8.65,51,-0.31,0.0
8.65,52,-0.439,0.011000000000000001
8.65,53,-0.608,0.02
8.65,54,-0.768,0.053
8.65,55,-0.845,0.07200000000000001
8.65,56,-0.9420000000000001,0.095
8.65,57,-1.0290000000000001,0.127
8.65,58,-1.089,0.155
8.65,59,-1.149,0.177
8.65,60,-1.206,0.237
8.65,61,-1.2309999999999999,0.28600000000000003
8.65,62,-1.207,0.321
8.65,63,-1.153,0.354
8.65,64,-1.071,0.389
8.65,65,-0.981,0.43700000000000006
8.65,66,-0.988,0.45
8.65,67,-1.1520000000000001,0.489
8.65,68,-1.3259999999999998,0.511
8.65,69,-1.515,0.531
8.65,70,-1.7069999999999999,0.55
8.65,71,-1.859,0.565
8.65,72,-2.041,0.584
8.65,73,-2.229,0.599
8.65,74,-2.37,0.61
8.65,75,-2.526,0.622
8.65,76,-2.68,0.638
8.65,77,-2.821,0.655
8.65,78,-2.9619999999999997,0.669
8.65,79,-3.1,0.684
8.65,80,-3.22,0.6970000000000001
8.65,81,-3.266,0.703
8.7,0,9.187000000000001,0.7
8.7,1,8.599,0.726
8.7,2,8.187999999999999,0.755
8.7,3,7.8629999999999995,0.7859999999999999
8.7,4,7.5760000000000005,0.82
8.7,5,7.245,0.825
8.7,6,7.005,0.787
8.7,7,6.957999999999999,0.779
8.7,8,6.672000000000001,0.726
8.7,9,6.087999999999999,0.7140000000000001
8.7,10,5.502999999999999,0.677
8.7,11,4.93,0.561
8.7,12,4.441,0.441
8.7,13,3.9960000000000004,0.355
8.7,14,3.682,0.315
8.7,15,3.58,0.304
8.7,16,3.427,0.28600000000000003
8.7,17,3.181,0.257
8.7,18,3.158,0.254
8.7,19,2.88,0.21600000000000003
8.7,20,2.842,0.213
8.7,21,2.557,0.18600000000000003
8.7,22,2.315,0.147
8.7,23,2.117,0.11199999999999999
8.7,24,2.088,0.105
8.7,25,1.931,0.075
8.7,26,1.749,0.052000000000000005
8.7,27,1.7280000000000002,0.05
8.7,28,1.565,0.037000000000000005
8.7,29,1.474,0.032
8.7,30,1.429,0.03
8.7,31,1.376,0.027999999999999997
8.7,32,1.179,0.021
8.7,33,0.97,0.018000000000000002
8.7,34,0.96,0.018000000000000002
8.7,35,0.76,0.015
8.7,36,0.574,0.015
8.7,37,0.397,0.017
8.7,38,0.22899999999999998,0.02
8.7,39,0.212,0.021
8.7,40,0.053,0.027999999999999997
8.7,41,-0.10400000000000001,0.040999999999999995
8.7,42,-0.18100000000000002,0.049
8.7,43,-0.254,0.055
8.7,44,-0.294,0.055999999999999994
8.7,45,-0.314,0.051
8.7,46,-0.309,0.039
8.7,47,-0.284,0.015
8.7,48,-0.259,0.01
8.7,49,-0.237,0.0
8.7,50,-0.217,0.0
8.7,51,-0.20800000000000002,0.011000000000000001
8.7,52,-0.319,0.016
8.7,53,-0.478,0.038
8.7,54,-0.626,0.068
8.7,55,-0.715,0.08900000000000001
8.7,56,-0.805,0.11199999999999999
8.7,57,-0.892,0.153
8.7,58,-0.953,0.16899999999999998
8.7,59,-0.998,0.205
8.7,60,-1.037,0.253
8.7,61,-1.037,0.297
8.7,62,-1.003,0.33
8.7,63,-0.9420000000000001,0.361
8.7,64,-0.856,0.39399999999999996
8.7,65,-0.782,0.43799999999999994
8.7,66,-0.7909999999999999,0.449
8.7,67,-0.96,0.485
8.7,68,-1.129,0.506
8.7,69,-1.315,0.525
8.7,70,-1.5119999999999998,0.5429999999999999
8.7,71,-1.671,0.5589999999999999
8.7,72,-1.86,0.578
8.7,73,-2.055,0.594
8.7,74,-2.204,0.605
8.7,75,-2.367,0.619
8.7,76,-2.529,0.632
8.7,77,-2.678,0.649
8.7,78,-2.827,0.664
8.7,79,-2.9730000000000003,0.68
8.7,80,-3.109,0.696
8.7,81,-3.156,0.7020000000000001
8.75,0,9.186,0.6990000000000001
8.75,1,8.597999999999999,0.725
8.75,2,8.187999999999999,0.755
8.75,3,7.862,0.7859999999999999
8.75,4,7.575,0.82
8.75,5,7.244,0.825
8.75,6,7.034,0.792
8.75,7,6.957999999999999,0.779
8.75,8,6.672000000000001,0.727
8.75,9,6.087000000000001,0.7140000000000001
8.75,10,5.502000000000001,0.677
8.75,11,4.928,0.561
8.75,12,4.438,0.44
8.75,13,3.992,0.354
8.75,14,3.7539999999999996,0.32299999999999995
8.75,15,3.575,0.304
8.75,16,3.484,0.294
8.75,17,3.178,0.257
8.75,18,3.174,0.257
8.75,19,2.9219999999999997,0.222
8.75,20,2.833,0.213
8.75,21,2.545,0.185
8.75,22,2.299,0.147
8.75,23,2.187,0.127
8.75,24,2.095,0.114
8.75,25,1.9,0.078
8.75,26,1.815,0.067
8.75,27,1.7069999999999999,0.055999999999999994
8.75,28,1.53,0.042
8.75,29,1.5130000000000001,0.040999999999999995
8.75,30,1.413,0.036000000000000004
8.75,31,1.308,0.033
8.75,32,1.275,0.032
8.75,33,1.061,0.027000000000000003
8.75,34,0.866,0.026000000000000002
8.75,35,0.8590000000000001,0.026000000000000002
8.75,36,0.675,0.025
8.75,37,0.501,0.027999999999999997
8.75,38,0.331,0.034
8.75,39,0.168,0.047
8.75,40,0.009000000000000001,0.064
8.75,41,-0.062,0.071
8.75,42,-0.066,0.071
8.75,43,-0.068,0.07200000000000001
8.75,44,-0.133,0.077
8.75,45,-0.171,0.078
8.75,46,-0.19699999999999998,0.073
8.75,47,-0.207,0.061
8.75,48,-0.17300000000000001,0.031
8.75,49,-0.154,0.015
8.75,50,-0.14,0.006999999999999999
8.75,51,-0.121,0.009000000000000001
8.75,52,-0.099,0.013999999999999999
8.75,53,-0.195,0.031
8.75,54,-0.355,0.055999999999999994
8.75,55,-0.485,0.084
8.75,56,-0.583,0.105
8.75,57,-0.669,0.136
8.75,58,-0.757,0.16699999999999998
8.75,59,-0.8079999999999999,0.198
8.75,60,-0.8440000000000001,0.233
8.75,61,-0.868,0.268
8.75,62,-0.8440000000000001,0.308
8.75,63,-0.799,0.33799999999999997
8.75,64,-0.7290000000000001,0.368
8.75,65,-0.642,0.39799999999999996
8.75,66,-0.583,0.43799999999999994
8.75,67,-0.594,0.449
8.75,68,-0.768,0.48200000000000004
8.75,69,-0.9309999999999999,0.502
8.75,70,-1.114,0.52
8.75,71,-1.3159999999999998,0.5379999999999999
8.75,72,-1.482,0.5529999999999999
8.75,73,-1.679,0.5720000000000001
8.75,74,-1.882,0.588
8.75,75,-2.0380000000000003,0.601
8.75,76,-2.209,0.614
8.75,77,-2.377,0.627
8.75,78,-2.5340000000000003,0.643
8.75,79,-2.6910000000000003,0.66
8.75,80,-2.846,0.677
8.75,81,-2.997,0.696
8.75,82,-3.0460000000000003,0.7020000000000001
8.8,0,9.186,0.6990000000000001
8.8,1,8.597999999999999,0.725
8.8,2,8.187000000000001,0.755
8.8,3,7.862,0.787
8.8,4,7.574,0.82
8.8,5,7.242000000000001,0.825
8.8,6,7.063,0.797
8.8,7,6.957000000000001,0.779
8.8,8,6.671,0.726
8.8,9,6.086,0.7140000000000001
8.8,10,5.5,0.6759999999999999
8.8,11,4.926,0.56
8.8,12,4.435,0.44
8.8,13,4.008,0.35700000000000004
8.8,14,3.988,0.354
8.8,15,3.826,0.331
8.8,16,3.568,0.303
8.8,17,3.54,0.3
8.8,18,3.2319999999999998,0.264
8.8,19,3.1660000000000004,0.256
8.8,20,2.965,0.22899999999999998
8.8,21,2.822,0.212
8.8,22,2.533,0.18600000000000003
8.8,23,2.32,0.153
8.8,24,2.282,0.14800000000000002
8.8,25,2.068,0.11599999999999999
8.8,26,1.909,0.08800000000000001
8.8,27,1.865,0.083
8.8,28,1.659,0.061
8.8,29,1.626,0.059000000000000004
8.8,30,1.449,0.047
8.8,31,1.369,0.043
8.8,32,1.34,0.042
8.8,33,1.2229999999999999,0.04
8.8,34,1.1520000000000001,0.038
8.8,35,0.9590000000000001,0.037000000000000005
8.8,36,0.777,0.038
8.8,37,0.7090000000000001,0.039
8.8,38,0.599,0.043
8.8,39,0.431,0.054000000000000006
8.8,40,0.27399999999999997,0.068
8.8,41,0.125,0.083
8.8,42,0.048,0.092
8.8,43,-0.026000000000000002,0.09699999999999999
8.8,44,-0.069,0.099
8.8,45,-0.08800000000000001,0.095
8.8,46,-0.084,0.08199999999999999
8.8,47,-0.068,0.054000000000000006
8.8,48,-0.046,0.027999999999999997
8.8,49,-0.043,0.012
8.8,50,-0.022000000000000002,0.013000000000000001
8.8,51,0.006999999999999999,0.023
8.8,52,-0.071,0.046
8.8,53,-0.21600000000000003,0.07200000000000001
8.8,54,-0.36700000000000005,0.1
8.8,55,-0.446,0.122
8.8,56,-0.528,0.156
8.8,57,-0.606,0.18600000000000003
8.8,58,-0.6759999999999999,0.247
8.8,59,-0.688,0.278
8.8,60,-0.653,0.316
8.8,61,-0.57,0.35600000000000004
8.8,62,-0.44799999999999995,0.39799999999999996
8.8,63,-0.406,0.447
8.8,64,-0.604,0.48200000000000004
8.8,65,-0.7859999999999999,0.503
8.8,66,-0.9309999999999999,0.517
8.8,67,-1.077,0.528
8.8,68,-1.229,0.541
8.8,69,-1.4140000000000001,0.5589999999999999
8.8,70,-1.574,0.5720000000000001
8.8,71,-1.7409999999999999,0.586
8.8,72,-1.892,0.598
8.8,73,-2.033,0.609
8.8,74,-2.178,0.62
8.8,75,-2.306,0.63
8.8,76,-2.438,0.643
8.8,77,-2.568,0.6579999999999999
8.8,78,-2.698,0.672
8.8,79,-2.84,0.6890000000000001
8.8,80,-2.955,0.7040000000000001
8.85,0,9.186,0.6990000000000001
8.85,1,8.597999999999999,0.726
8.85,2,8.187000000000001,0.755
8.85,3,7.861000000000001,0.787
8.85,4,7.5729999999999995,0.821
8.85,5,7.24,0.825
8.85,6,7.0920000000000005,0.802
